2021-09-06 23:41:56,951 ************************ process start ***************************************
2021-09-06 23:41:57,040 NumExpr defaulting to 8 threads.
2021-09-06 23:42:00,542 股票('688215', '瑞晟智能', 63885.127504, 163042.88) 
2021-09-06 23:42:00,557 股票('688208', '道通科技', 2424599.75, 4027500.0) 
2021-09-06 23:42:00,583 股票('688201', '信安世纪', 115725.56803499999, 568544.95038) 
2021-09-06 23:42:00,599 股票('688200', '华峰测控', 1983007.474227, 3357074.665206) 
2021-09-06 23:42:00,611 股票('688199', '久日新材', 403229.61008400004, 522877.1868) 
2021-09-06 23:42:00,627 股票('688198', '佰仁医疗', 561832.572516, 2331588.972516) 
2021-09-06 23:42:00,642 股票('688196', '卓越新能', 141237.7312, 582720.0) 
2021-09-06 23:42:00,658 股票('688195', '腾景科技', 72306.45759600001, 303843.15) 
2021-09-06 23:42:00,677 股票('688191', '智洋创新', 83291.31836, 365780.05233000003) 
2021-09-06 23:42:00,689 股票('688189', '南新制药', 302216.00399999996, 428400.0) 
2021-09-06 23:42:00,709 股票('688188', '柏楚电子', 1375590.991365, 5134143.316365) 
2021-09-06 23:42:00,726 股票('688186', '广大特材', 573174.24, 1220311.04) 
2021-09-06 23:42:00,736 股票('688185', '康希诺', 2502619.7606849996, 9268235.967045) 
2021-09-06 23:42:00,755 股票('688183', '生益电子', 157563.3444, 1125454.049775) 
2021-09-06 23:42:00,790 股票('688181', '八亿时空', 387994.236881, 487285.19371400005) 
2021-09-06 23:42:00,801 股票('688180', '君实生物', 2593197.017469, 5521917.8721) 
2021-09-06 23:42:00,818 股票('688179', '阿拉丁', 220180.34005, 927073.2790000001) 
2021-09-06 23:42:00,835 股票('688178', '万德斯', 102423.23832, 235274.032192) 
2021-09-06 23:42:00,851 股票('688177', '百奥泰', 300779.787392, 1298554.88) 
2021-09-06 23:42:00,861 股票('688169', '石头科技', 4087030.7896620003, 6037400.0301870005) 
2021-09-06 23:42:00,877 股票('688168', '安博通', 156168.2232, 279647.52) 
2021-09-06 23:42:00,888 股票('688166', '博瑞医药', 637448.864652, 1448120.0) 
2021-09-06 23:42:00,898 股票('688165', '埃夫特', 350886.421257, 612047.94) 
2021-09-06 23:42:00,908 股票('688161', '威高骨科', 215492.972779, 2668400.0) 
2021-09-06 23:42:00,918 股票('688160', '步科股份', 79121.7, 333144.0) 
2021-09-06 23:42:00,928 股票('688159', '有方科技', 160084.66963699998, 234424.468715) 
2021-09-06 23:42:00,938 股票('688158', '优刻得', 1200785.190836, 1582136.9236879998) 
2021-09-06 23:42:00,955 股票('688157', '松井股份', 320732.24, 732320.0) 
2021-09-06 23:42:00,966 股票('688156', '路德环境', 45576.7525, 190568.0) 
2021-09-06 23:42:00,982 股票('688155', '先惠技术', 369952.93247199996, 918753.6773280001) 
2021-09-06 23:42:00,997 股票('688148', '芳源股份', 217499.52679, 1531307.4) 
2021-09-06 23:42:01,014 股票('688139', '海尔生物', 2133699.68445, 3733519.95045) 
